RemoteSystemId,SourceId,Upc,VariantUpcId,VariantID,ProductId,ProductTypeId,ProductTypeName
002708429,1,5059917029586,4885585,10591331,16757624,0,Not Set
002708437,1,5059917029661,4885675,10591376,16757643,0,Not Set
002708440,1,5059917137625,5198513,10591336,16757625,0,Not Set
002708442,1,5059917137649,5198553,10591338,16757626,0,Not Set
002708445,1,5059917137670,5198505,10591339,16757627,0,Not Set
002708448,1,5059917137700,5198520,10591371,16757640,0,Not Set
002708449,1,5059917137717,5198509,10591377,16757644,0,Not Set
002708462,1,5059917137779,5198539,10591393,16757652,0,Not Set
002708479,1,5059917137861,5198522,10591392,16757653,0,Not Set
002708480,1,5059917137878,5198528,10591397,16757653,0,Not Set
002708482,1,5059917030018,4885713,10591396,16757655,0,Not Set
002708483,1,5059917030025,4885717,10591398,16757655,0,Not Set
002708485,1,5059917137892,5198523,10591414,16757661,0,Not Set
002708486,1,5059917137908,5198546,10591419,16757661,0,Not Set
002708490,1,5059917137922,5198556,10591412,16757662,0,Not Set
002708494,1,5059917137953,5198549,10591411,16757658,0,Not Set
002708499,1,5059917137991,5198576,10591421,16757663,0,Not Set
002708501,1,5059917138004,5198578,10591405,16757659,0,Not Set
002708506,1,5059917138042,5198561,10591413,16757660,0,Not Set
002708511,1,5059917138097,5159385,10591431,16757665,0,Not Set
002708514,1,5059917138110,5198550,10591422,16757664,0,Not Set
002708528,1,5059917138240,5198585,10591439,16757669,0,Not Set
002708529,1,5059917138257,5159364,10591444,16757672,0,Not Set
002708540,1,5059917138295,5159369,10591445,16757673,0,Not Set
002708547,1,5059917138363,5159378,10591454,16757678,0,Not Set
002708550,1,5059917138387,5159406,10591460,16757680,0,Not Set
002708559,1,5059917138448,5198581,10591464,16757681,0,Not Set
002708563,1,5059917138486,5198567,10591472,16757684,0,Not Set
002708569,1,5059917138530,5198604,10591474,16757683,0,Not Set
002708571,1,5059917138554,5198613,10591481,16757683,0,Not Set
002708572,1,5059917138561,5198616,10591483,16757683,0,Not Set
002708574,1,5059917138578,5159423,10591482,16757687,0,Not Set
002708584,1,5059917138622,5198577,10591487,16757690,0,Not Set
002708586,1,5059917138646,5198603,10591495,16757690,0,Not Set
002708588,1,5059917138660,5159370,10591486,16757688,0,Not Set
002708593,1,5059917138707,5198637,10591484,16757686,0,Not Set
002708599,1,5059917138769,5198644,10591506,16757693,0,Not Set
002708601,1,5059917138783,5198658,10591509,16757693,0,Not Set
002708607,1,5059917031091,4885923,10591501,16757692,0,Not Set
002708619,1,5059917138899,5159426,10591523,16757702,0,Not Set
002708625,1,5059917138943,5198591,10591532,16757705,0,Not Set
002708626,1,5059917138950,5198594,10591526,16757704,0,Not Set
002708634,1,5059917031336,4885963,10591520,16757701,0,Not Set
002708639,1,5059917031374,4885995,10591536,16757708,0,Not Set
002708647,1,5059917031459,4886011,10591544,16757711,0,Not Set
002708654,1,5059917139049,5159405,10591553,16757713,0,Not Set
002708658,1,5059917031527,4886020,10591549,16757714,0,Not Set
002708664,1,5059917139070,5198599,10591559,16757719,0,Not Set
002708667,1,5059917139087,5198601,10591562,16757721,0,Not Set
002708671,1,5059917031626,4886033,10591555,16757717,0,Not Set
002708677,1,5059917139117,5198628,10591568,16757722,0,Not Set
002708688,1,5059917139193,5159420,10591572,16757724,0,Not Set
002708691,1,5059917139209,5159417,10591576,16757727,0,Not Set
002708694,1,5059917139223,5159408,10591574,16757728,0,Not Set
002708698,1,5059917031800,4886097,10591587,16757731,0,Not Set
002708707,1,5059917139292,5198624,10591584,16757729,0,Not Set
002708723,1,5059917139322,5198621,10591583,16757732,0,Not Set
002708731,1,5059917032005,4886133,10591605,16757739,0,Not Set
002708738,1,5059917032050,4886121,10591599,16757737,0,Not Set
002708745,1,5059917032081,4886127,10591602,16757738,0,Not Set
002708746,1,5059917032098,4886129,10591603,16757740,0,Not Set
002708750,1,5059917139414,5198625,10591608,16757741,0,Not Set
002708767,1,5059917139483,5197596,10589448,16756999,0,Not Set
002708768,1,5059917139490,5197707,10589451,16756999,0,Not Set
002708775,1,5059917139544,5159523,10591615,16757742,0,Not Set
002708777,1,5059917139568,5159452,10591623,16757747,0,Not Set
002708782,1,5059917139582,5159446,10591627,16757749,0,Not Set
002708783,1,5059917139599,5159459,10591630,16757749,0,Not Set
002708799,1,5059917032470,4886189,10591633,16757751,0,Not Set
002708807,1,5059917032524,4886203,10591640,16757756,0,Not Set
002708809,1,5059917032548,4886205,10591641,16757757,0,Not Set
002710908,1,5059917145729,5159915,10592713,16758180,0,Not Set
002710912,1,5059917043346,4888369,10592723,16758186,0,Not Set
002710915,1,5059917145743,5159905,10592725,16758185,0,Not Set
002710917,1,5059917145750,5199011,10592724,16758183,0,Not Set
002710919,1,5059917145767,5199016,10592727,16758183,0,Not Set
002710920,1,5059917145774,5199019,10592729,16758183,0,Not Set
002710924,1,5059917043445,4888361,10592719,16758182,0,Not Set
002710931,1,5059917145804,5159914,10592738,16758192,0,Not Set
002710939,1,5059917145842,5199038,10592737,16758189,0,Not Set
002710949,1,5059917145873,5159939,10592742,16758195,0,Not Set
002710956,1,5059917043643,4888421,10592749,16758199,0,Not Set
002710960,1,5059917145934,5159967,10592758,16758199,0,Not Set
002710968,1,5059917145958,5199020,10592754,16758200,0,Not Set
002710969,1,5059917043728,4888439,10592757,16758200,0,Not Set
002710985,1,5059917145996,5159933,10592771,16758208,0,Not Set
002710990,1,5059917146016,5160055,10592763,16758202,0,Not Set
002710991,1,5059917043827,4888457,10592767,16758202,0,Not Set
002710995,1,5059917043834,4888435,10592756,16758204,0,Not Set
002710997,1,5059917043841,4888447,10592762,16758204,0,Not Set
002711004,1,5059917043896,4888467,10592772,16758206,0,Not Set
002711017,1,5059917043919,4888445,10592760,16758203,0,Not Set
002711049,1,5059917043964,4888481,10592779,16758211,0,Not Set
002711050,1,5059917043971,4888483,10592780,16758211,0,Not Set
002711052,1,5059917043995,4888489,10592783,16758211,0,Not Set
002711070,1,5059917146085,5199025,10592790,16758215,0,Not Set
002711076,1,5059917044107,4888529,10592803,16758221,0,Not Set
002711088,1,5059917044176,4888501,10592789,16758213,0,Not Set
002711089,1,5059917044183,4888521,10592799,16758218,0,Not Set
002711090,1,5059917044190,4888527,10592801,16758218,0,Not Set
002711092,1,5059917044213,4888505,10592791,16758217,0,Not Set
002711094,1,5059917044237,4888513,10592795,16758217,0,Not Set
002711095,1,5059917146122,5159948,10592815,16758226,0,Not Set
002711096,1,5059917044251,4888561,10592819,16758228,0,Not Set
002711102,1,5059917044282,4888559,10592818,16758227,0,Not Set
002711120,1,5059917044336,4888595,10592836,16758236,0,Not Set
002711131,1,5059917044404,4888567,10592822,16758231,0,Not Set
002711134,1,5059917044435,4888597,10592837,16758237,0,Not Set
002711137,1,5059917044466,4888573,10592825,16758230,0,Not Set
002711140,1,5059917044473,4888575,10592826,16758232,0,Not Set
002711145,1,5059917146191,5159971,10592830,16758224,0,Not Set
002711153,1,5059917044565,4888615,10592846,16758240,0,Not Set
002711154,1,5059917146221,5159961,10592849,16758240,0,Not Set
002711156,1,5059917146238,5159972,10592851,16758240,0,Not Set
002711165,1,5059917146276,5199055,10592832,16758234,0,Not Set
002711170,1,5059917044695,4888627,10592852,16758242,0,Not Set
002711171,1,5059917146306,5159965,10592855,16758242,0,Not Set
002711181,1,5059917146351,5159969,10592858,16758243,0,Not Set
002711189,1,5059917146436,5160026,10592869,16758247,0,Not Set
002711192,1,5059917146467,5199036,10592871,16758248,0,Not Set
002711194,1,5059917146481,5199044,10592875,16758248,0,Not Set
002711199,1,5059917146511,5160006,10592867,16758246,0,Not Set
002711211,1,5059917146535,5137132,10708587,16781129,0,Not Set
002711221,1,5059917044947,4888677,10592877,16758249,0,Not Set
002711242,1,5059917044978,4888691,10592884,16758256,0,Not Set
002711260,1,5059917045029,4888701,10592889,16758260,0,Not Set
002711263,1,5059917045043,4888697,10592887,16758258,0,Not Set
002711264,1,5059917045050,4888699,10592888,16758258,0,Not Set
002711286,1,5059917045104,4888719,10592900,16758266,0,Not Set
002711288,1,5059917045128,4888729,10592903,16758266,0,Not Set
002711291,1,5059917045159,4888709,10592893,16758262,0,Not Set
002711292,1,5059917045166,4888711,10592894,16758262,0,Not Set
002711293,1,5059917045173,4888713,10592895,16758262,0,Not Set
002711297,1,5059917045210,4888733,10592905,16758265,0,Not Set
002711298,1,5059917045227,4888735,10592906,16758265,0,Not Set
002711386,1,5059917146665,5160004,10592918,16758274,0,Not Set
002711438,1,5059917045463,4888769,10592923,16758275,0,Not Set
002711445,1,5059917045494,4888790,10592933,16758278,0,Not Set
002711451,1,5059917146733,5160035,10592939,16758282,0,Not Set
002711477,1,5059917045593,4888805,10592941,16758284,0,Not Set
002711495,1,5059917146771,5160010,10592947,16758285,0,Not Set
002711496,1,5059917045654,4888822,10592950,16758285,0,Not Set
002711497,1,5059917045661,4888821,10592948,16758287,0,Not Set
002711505,1,5059917146801,5199049,10592965,16758289,0,Not Set
002711509,1,5059917146832,5160076,10592955,16758286,0,Not Set
002711525,1,5059917045760,4888835,10592957,16758290,0,Not Set
002711537,1,5059917146900,5199071,10593040,16758322,0,Not Set
002711538,1,5059917146917,5199080,10593045,16758322,0,Not Set
002711557,1,5059917045906,4888851,10592964,16758288,0,Not Set
002711577,1,5059917146986,5199062,10593046,16758324,0,Not Set
002711578,1,5059917046002,4889021,10593049,16758324,0,Not Set
002711594,1,5059917046019,4888998,10593038,16758325,0,Not Set
002711595,1,5059917046026,4889011,10593044,16758325,0,Not Set
002711602,1,5059917147020,5160040,10592978,16758298,0,Not Set
002711605,1,5059917147044,5160074,10592982,16758298,0,Not Set
002711611,1,5059917046118,4888903,10592990,16758301,0,Not Set
002711624,1,5059917046194,4888895,10592986,16758299,0,Not Set
002711626,1,5059917046217,4889009,10593043,16758326,0,Not Set
002711659,1,5059917046309,4889069,10593073,16758336,0,Not Set
002711662,1,5059917147082,5199070,10592998,16758307,0,Not Set
002711665,1,5059917046330,4888925,10593001,16758308,0,Not Set
002711674,1,5059917046378,4888927,10593002,16758310,0,Not Set
002711684,1,5059917046446,4888935,10593006,16758311,0,Not Set
002711686,1,5059917046460,4888941,10593009,16758312,0,Not Set
002711692,1,5059917046521,4888953,10593015,16758314,0,Not Set
002711697,1,5059917046569,4888959,10593018,16758315,0,Not Set
002711707,1,5059917046606,4888963,10593020,16758316,0,Not Set
002711708,1,5059917046613,4888965,10593021,16758316,0,Not Set
002711713,1,5059917046651,4889057,10593067,16758333,0,Not Set
002711716,1,5059917046682,4889033,10593055,16758330,0,Not Set
002711739,1,5059917046712,4888977,10593027,16758318,0,Not Set
002711757,1,5059917046835,4889053,10593065,16758335,0,Not Set
002711760,1,5059917046866,4889067,10593072,16758335,0,Not Set
002711762,1,5059917046873,4889039,10593057,16758332,0,Not Set
002711768,1,5059917046927,4889208,10593144,16758368,0,Not Set
002711779,1,5059917147297,5160110,10593082,16758339,0,Not Set
002711782,1,5059917046972,4889085,10593081,16758340,0,Not Set
002711790,1,5059917147303,5160078,10593087,16758343,0,Not Set
002711812,1,5059917147341,5199088,10593156,16758374,0,Not Set
002711841,1,5059917147457,5160075,10593099,16758350,0,Not Set
002711850,1,5059917147464,5199073,10593094,16758347,0,Not Set
002711857,1,5059917147495,5160129,10593098,16758348,0,Not Set
002711875,1,5059917147556,5160104,10593105,16758352,0,Not Set
002711883,1,5059917047382,4889143,10593110,16758354,0,Not Set
002711884,1,5059917047399,4889265,10593171,16758383,0,Not Set
002711900,1,5059917047504,4889149,10593113,16758355,0,Not Set
002711902,1,5059917047528,4889213,10593145,16758371,0,Not Set
002711915,1,5059917047658,4889171,10593124,16758360,0,Not Set
002711941,1,5059917047696,4889175,10593126,16758363,0,Not Set
002711952,1,5059917147600,5199105,10593128,16758364,0,Not Set
002711953,1,5059917147617,5199111,10593129,16758364,0,Not Set
002711968,1,5059917147655,5160173,10593134,16758366,0,Not Set
002711972,1,5059917147686,5160161,10593137,16758367,0,Not Set
002711973,1,5059917147693,5160176,10593138,16758367,0,Not Set
002711975,1,5059917147716,5160092,10593151,16758376,0,Not Set
002711988,1,5059917147761,5160160,10593239,16758397,0,Not Set
002711991,1,5059917147792,5199079,10593183,16758388,0,Not Set
002712003,1,5059917147822,5160108,10593185,16758392,0,Not Set
002712007,1,5059917048006,4889405,10593241,16758398,0,Not Set
002712009,1,5059917147846,5160116,10593246,16758398,0,Not Set
002712014,1,5059917048044,4889407,10593242,16758396,0,Not Set
002712020,1,5059917048082,4889313,10593194,16758395,0,Not Set
002712025,1,5059917147884,5160167,10593237,16758400,0,Not Set
002712026,1,5059917147891,5160179,10593240,16758400,0,Not Set
002712060,1,5059917048136,4889279,10593178,16758386,0,Not Set
002712074,1,5059917147907,5199082,10593244,16758417,0,Not Set
002712084,1,5059917147969,5160122,10593205,16758404,0,Not Set
002712086,1,5059917147976,5199106,10593202,16758403,0,Not Set
002712087,1,5059917147983,5199113,10593203,16758403,0,Not Set
002712097,1,5059917148065,5199100,10593204,16758405,0,Not Set
002712098,1,5059917148072,5199109,10593206,16758405,0,Not Set
002712101,1,5059917148089,5199133,10593216,16758405,0,Not Set
002712104,1,5059917148119,5199127,10593214,16758406,0,Not Set
002712110,1,5059917148140,5199102,10593218,16758408,0,Not Set
002712112,1,5059917148164,5199108,10593220,16758409,0,Not Set
002708942,1,5059917140373,5159554,10591759,16757798,0,Not Set
002708944,1,5059917140380,5159502,10591753,16757796,0,Not Set
002708945,1,5059917033620,4886431,10591754,16757796,0,Not Set
002708956,1,5059917140434,5159511,10591749,16757792,0,Not Set
002708963,1,5059917140489,5198665,10591765,16757803,0,Not Set
002708965,1,5059917033804,4886457,10591767,16757803,0,Not Set
002708972,1,5059917140526,5159514,10591774,16757807,0,Not Set
002708979,1,5059917140595,5198702,10591795,16757813,0,Not Set
002708982,1,5059917140625,5198732,10591810,16757816,0,Not Set
002708987,1,5059917140663,5198729,10591785,16757810,0,Not Set
002708991,1,5059917140700,5198685,10591777,16757811,0,Not Set
002708995,1,5059917034061,4886483,10591781,16757811,0,Not Set
002708997,1,5059917140748,5198691,10591811,16757818,0,Not Set
002708999,1,5059917140755,5198711,10591813,16757818,0,Not Set
002709002,1,5059917140779,5198738,10591816,16757818,0,Not Set
002709006,1,5059917140816,5198721,10591801,16757814,0,Not Set
002709007,1,5059917140823,5198707,10591784,16757812,0,Not Set
002709015,1,5059917140908,5159532,10591791,16757815,0,Not Set
002709017,1,5059917034283,4886517,10591797,16757815,0,Not Set
002709018,1,5059917034290,4886531,10591804,16757815,0,Not Set
002709024,1,5059917034337,4886573,10591825,16757819,0,Not Set
002709026,1,5059917140960,5198777,10591835,16757819,0,Not Set
002709029,1,5059917140984,5159522,10591824,16757821,0,Not Set
002709035,1,5059917141042,5198709,10591836,16757820,0,Not Set
002709045,1,5059917034535,4886597,10591837,16757823,0,Not Set
002709050,1,5059917034573,4886605,10591841,16757825,0,Not Set
002709055,1,5059917034627,4886619,10591848,16757828,0,Not Set
002709060,1,5059917034672,4886651,10591864,16757827,0,Not Set
002709061,1,5059917034689,4886637,10591857,16757831,0,Not Set
002709062,1,5059917034696,4886647,10591862,16757831,0,Not Set
002709066,1,5059917034733,4886627,10591852,16757829,0,Not Set
002709068,1,5059917034757,4886641,10591859,16757830,0,Not Set
002709070,1,5059917141073,5159527,10591854,16757833,0,Not Set
002709076,1,5059917141127,5159576,10591871,16757837,0,Not Set
002709077,1,5059917141134,5159588,10591872,16757837,0,Not Set
002709080,1,5059917141158,5159567,10591881,16757838,0,Not Set
002709081,1,5059917141165,5159620,10591883,16757838,0,Not Set
002709084,1,5059917034900,4886655,10591865,16757834,0,Not Set
002709089,1,5059917034955,4886681,10591879,16757841,0,Not Set
002709092,1,5059917034986,4886707,10591892,16757844,0,Not Set
002709100,1,5059917035037,4886725,10591901,16757849,0,Not Set
002709101,1,5059917035044,4886729,10591903,16757849,0,Not Set
002709102,1,5059917141233,5159553,10591904,16757849,0,Not Set
002709106,1,5059917035082,4886727,10591902,16757851,0,Not Set
002709108,1,5059917035105,4886737,10591907,16757851,0,Not Set
002709109,1,5059917035112,4886697,10591887,16757845,0,Not Set
002709118,1,5059917141301,5198301,10591088,16757508,0,Not Set
002709122,1,5059917141349,5198731,10591920,16757856,0,Not Set
002709124,1,5059917141363,5198759,10591909,16757852,0,Not Set
002709125,1,5059917141370,5198770,10591910,16757852,0,Not Set
002709131,1,5059917141431,5198792,10591916,16757854,0,Not Set
002709135,1,5059917141479,5159579,10591923,16757857,0,Not Set
002709140,1,5059917035419,4886771,10591924,16757855,0,Not Set
002709147,1,5059917141578,5159599,10591931,16757859,0,Not Set
002709154,1,5059917141622,5198762,10591944,16757861,0,Not Set
002709158,1,5059917141653,5198797,10591954,16757865,0,Not Set
002709168,1,5059917035655,4886797,10591937,16757863,0,Not Set
002709169,1,5059917141738,5159575,10591939,16757863,0,Not Set
002709175,1,5059917141776,5198752,10591958,16757867,0,Not Set
002709177,1,5059917141783,5198748,10591969,16757869,0,Not Set
002709178,1,5059917141790,5198756,10591971,16757869,0,Not Set
002709199,1,5059917035945,4886875,10591976,16757873,0,Not Set
002709200,1,5059917141967,5159591,10591985,16757876,0,Not Set
002709202,1,5059917141981,5198774,10591988,16757879,0,Not Set
002709204,1,5059917142001,5159612,10591987,16757878,0,Not Set
002709222,1,5059917142049,5159619,10591995,16757884,0,Not Set
002709224,1,5059917142063,5159644,10591997,16757884,0,Not Set
002709226,1,5059917142087,5198782,10592001,16757887,0,Not Set
002709231,1,5059917036171,4886935,10592006,16757888,0,Not Set
002709237,1,5059917142124,5159625,10592015,16757892,0,Not Set
002709239,1,5059917036225,4886957,10592017,16757892,0,Not Set
002709270,1,5059917142209,5159608,10592023,16757897,0,Not Set
002711747,1,5059917147235,5160070,10593035,16758321,0,Not Set
002711748,1,5059917147242,5160077,10593036,16758321,0,Not Set
002711755,1,5059917046811,4889037,10593056,16758331,0,Not Set
002711756,1,5059917147266,5160060,10593060,16758331,0,Not Set
002711759,1,5059917046859,4889063,10593070,16758335,0,Not Set
002711767,1,5059917046910,4889202,10593140,16758368,0,Not Set
002711769,1,5059917046934,4889215,10593146,16758368,0,Not Set
002711777,1,5059917147273,5160072,10593079,16758339,0,Not Set
002711813,1,5059917147358,5199096,10593158,16758374,0,Not Set
002711820,1,5059917147402,5160121,10593091,16758344,0,Not Set
002711833,1,5059917147433,5199068,10593172,16758382,0,Not Set
002711834,1,5059917147440,5199075,10593173,16758382,0,Not Set
002711838,1,5059917047191,4889109,10593093,16758346,0,Not Set
002711856,1,5059917147488,5160105,10593097,16758348,0,Not Set
002711876,1,5059917147563,5160094,10593101,16758351,0,Not Set
002711879,1,5059917047351,4889203,10593141,16758369,0,Not Set
002711887,1,5059917047405,4889247,10593162,16758380,0,Not Set
002711891,1,5059917047429,4889251,10593163,16758378,0,Not Set
002711892,1,5059917047436,4889255,10593166,16758378,0,Not Set
002711894,1,5059917047443,4889229,10593153,16758375,0,Not Set
002711895,1,5059917047450,4889233,10593155,16758375,0,Not Set
002711896,1,5059917047467,4889153,10593115,16758356,0,Not Set
002711899,1,5059917047498,4889147,10593112,16758355,0,Not Set
002711909,1,5059917047597,4889151,10593114,16758357,0,Not Set
002711910,1,5059917047603,4889155,10593116,16758357,0,Not Set
002711911,1,5059917047610,4889159,10593118,16758357,0,Not Set
002711912,1,5059917047627,4889161,10593119,16758357,0,Not Set
002711923,1,5059917147570,5199067,10593167,16758381,0,Not Set
002711951,1,5059917147594,5199069,10593127,16758364,0,Not Set
002711958,1,5059917147624,5160086,10593131,16758365,0,Not Set
002711967,1,5059917147648,5160138,10593133,16758366,0,Not Set
002711969,1,5059917147662,5160187,10593135,16758366,0,Not Set
002711984,1,5059917147754,5160139,10593177,16758385,0,Not Set
002711990,1,5059917147785,5160209,10593188,16758391,0,Not Set
002711993,1,5059917147815,5199089,10593191,16758388,0,Not Set
002712072,1,5059917048150,4889283,10593180,16758387,0,Not Set
002712076,1,5059917147921,5199117,10593249,16758417,0,Not Set
002712077,1,5059917147938,5199083,10593245,16758418,0,Not Set
002712085,1,5059917048242,4889339,10593208,16758404,0,Not Set
002712094,1,5059917148034,5160125,10593215,16758407,0,Not Set
002712096,1,5059917148058,5199097,10593258,16758423,0,Not Set
002712099,1,5059917048372,4889343,10593210,16758405,0,Not Set
002712103,1,5059917148102,5199121,10593211,16758406,0,Not Set
002712106,1,5059917148133,5160157,10718269,16758419,0,Not Set
002712126,1,5059917048501,4848044,10572562,16495928,0,Not Set
002712128,1,5059917048525,4848048,10572564,16495928,0,Not Set
002712130,1,5059917148232,5199110,10593259,16758426,0,Not Set
002712133,1,5059917148263,5199152,10593266,16758426,0,Not Set
002712143,1,5059917048624,4889427,10593252,16758421,0,Not Set
002712152,1,5059917048679,4889377,10593227,16758413,0,Not Set
002712158,1,5059917048709,4848084,10572582,16495990,0,Not Set
002712168,1,5059917148355,5199144,10593231,16758415,0,Not Set
002712169,1,5059917148362,5160136,10593232,16758416,0,Not Set
002712171,1,5059917148386,5160217,10593234,16758416,0,Not Set
002712174,1,5059917148416,5199125,10593263,16758425,0,Not Set
002712178,1,5059917148447,5199123,10593268,16758427,0,Not Set
002712181,1,5059917148478,5160147,10593272,16758428,0,Not Set
002712184,1,5059917048891,4889473,10593275,16758431,0,Not Set
002712201,1,5059917148515,5160154,10593280,16758434,0,Not Set
002712204,1,5059917148539,5199126,10593288,16758438,0,Not Set
002712209,1,5059917148577,5199148,10593283,16758436,0,Not Set
002712212,1,5059917148591,5160164,10593284,16758437,0,Not Set
002712217,1,5059917148645,5160170,10593305,16758448,0,Not Set
002712218,1,5059917148652,5199149,10593287,16758439,0,Not Set
002712219,1,5059917148669,5199177,10593289,16758439,0,Not Set
002712224,1,5059917148683,5160171,10593293,16758441,0,Not Set
002712228,1,5059917148713,5199163,10593300,16758444,0,Not Set
002712231,1,5059917148744,5160227,10593301,16758445,0,Not Set
002712232,1,5059917148751,5160245,10593303,16758445,0,Not Set
002712237,1,5059917148799,5160192,10593309,16758449,0,Not Set
002712257,1,5059917148874,5160200,10593318,16758451,0,Not Set
002712288,1,5059917148966,5160196,10593322,16758454,0,Not Set
002712294,1,5059917049485,4889723,10593400,16758477,0,Not Set
002712296,1,5059917148997,5199145,10593413,16758477,0,Not Set
002712305,1,5059917149031,5199159,10593329,16758457,0,Not Set
002712307,1,5059917149055,5160224,10593336,16758461,0,Not Set
002712310,1,5059917149079,5160252,10593338,16758461,0,Not Set
002712331,1,5059917049669,4889725,10593399,16758492,0,Not Set
002712340,1,5059917149154,5199161,10593344,16758464,0,Not Set
002712341,1,5059917149161,5199166,10593345,16758464,0,Not Set
002712382,1,5059917049805,4889753,10593415,16758496,0,Not Set
002712383,1,5059917049812,4889629,10593353,16758470,0,Not Set
002712405,1,5059917149208,5199171,10593358,16758472,0,Not Set
002712407,1,5059917049843,4889646,10593362,16758472,0,Not Set
002712409,1,5059917149239,5199174,10593402,16758497,0,Not Set
002712413,1,5059917049898,4889641,10593359,16758473,0,Not Set
002712415,1,5059917049904,4889645,10593361,16758473,0,Not Set
002712419,1,5059917149260,5160212,10593365,16758475,0,Not Set
002712426,1,5059917149307,5160257,10593368,16758474,0,Not Set
002712429,1,5059917149321,5160246,10593356,16758471,0,Not Set
002712430,1,5059917050009,4889637,10593357,16758471,0,Not Set
002712443,1,5059917149345,5199178,10593410,16758494,0,Not Set
002712450,1,5059917149376,5160236,10593374,16758480,0,Not Set
002712454,1,5059917149406,5199180,10593417,16758501,0,Not Set
002712460,1,5059917149437,5199187,10593420,16758498,0,Not Set
002712475,1,5059917149451,5199218,10593377,16758482,0,Not Set
002712502,1,5059917149475,5160256,10593379,16758484,0,Not Set
002712510,1,5059917149512,5199189,10593383,16758487,0,Not Set
002712514,1,5059917149550,5199221,10593387,16758488,0,Not Set
002712539,1,5059917050344,4889705,10593391,16758489,0,Not Set
002712542,1,5059917050368,4889709,10593393,16758490,0,Not Set
002712550,1,5059917050405,4889713,10593395,16758491,0,Not Set
002712564,1,5059917149659,5199196,10593430,16758503,0,Not Set
002712568,1,5059917149680,5160258,10593439,16758505,0,Not Set
002712574,1,5059917149703,5199230,10593448,16758511,0,Not Set
002712579,1,5059917149741,5160225,10593447,16758510,0,Not Set
002712581,1,5059917149758,5160259,10593456,16758510,0,Not Set
002712587,1,5059917050672,4889815,10593446,16758509,0,Not Set
002712592,1,5059917050702,4889833,10593455,16758516,0,Not Set
002712607,1,5059917149871,5199209,10593461,16758517,0,Not Set
002712618,1,5059917149932,5199212,10593492,16758531,0,Not Set
002712620,1,5059917149949,5199274,10593481,16758526,0,Not Set
002712631,1,5059917149987,5160263,10593472,16758520,0,Not Set
002712633,1,5059917150006,5160260,10593475,16758521,0,Not Set
002712636,1,5059917051020,4889923,10593501,16758532,0,Not Set
002712643,1,5059917150082,5199243,10593490,16758528,0,Not Set
002712647,1,5059917150105,5199251,10593489,16758529,0,Not Set
002712649,1,5059917150112,5199224,10593491,16758530,0,Not Set
002712656,1,5059917150150,5199260,10593499,16758533,0,Not Set
002712657,1,5059917051167,4889947,10593512,16758539,0,Not Set
002712666,1,5059917150211,5160292,10593504,16758535,0,Not Set
002712686,1,5059917150297,5199239,10593521,16758544,0,Not Set
002712687,1,5059917150303,5199244,10593524,16758544,0,Not Set
002712690,1,5059917150327,5160306,10593526,16758545,0,Not Set
002712691,1,5059917150334,5160339,10593527,16758545,0,Not Set
002712739,1,5059917051457,4889985,10593532,16758546,0,Not Set
002712743,1,5059917150402,5199266,10593540,16758548,0,Not Set
002712747,1,5059917051518,4890011,10593544,16758552,0,Not Set
002712749,1,5059917051532,4890023,10593550,16758552,0,Not Set
002712750,1,5059917051549,4890025,10593551,16758553,0,Not Set
002712755,1,5059917051594,4889987,10593531,16758547,0,Not Set
002712757,1,5059917051617,4889995,10593537,16758547,0,Not Set
002712768,1,5059917051709,4890019,10593548,16758551,0,Not Set
002712777,1,5059917150464,5199275,10593564,16758556,0,Not Set
002712789,1,5059917150495,5160281,10593572,16758560,0,Not Set
002712794,1,5059917051822,4890041,10593559,16758555,0,Not Set
002712800,1,5059917051877,4890045,10593561,16758557,0,Not Set
002712820,1,5059917051891,4890047,10593562,16758558,0,Not Set
002712822,1,5059917051907,4890075,10593576,16758563,0,Not Set
002712847,1,5059917052034,4890091,10593584,16758567,0,Not Set
002712857,1,5059917052065,4890099,10593588,16758569,0,Not Set
002712889,1,5059917150655,5160355,10593598,16758574,0,Not Set
002712902,1,5059917052218,4890155,10593616,16758582,0,Not Set
002712903,1,5059917150716,5160353,10593619,16758582,0,Not Set
002708822,1,5059917032593,4886217,10591647,16757759,0,Not Set
002708831,1,5059917139759,5198655,10591662,16757767,0,Not Set
002708837,1,5059917139810,5159513,10591664,16757768,0,Not Set
002708846,1,5059917139889,5198642,10591659,16757769,0,Not Set
002708853,1,5059917139926,5198648,10591670,16757770,0,Not Set
002708871,1,5059917140045,5159471,10591696,16757779,0,Not Set
002708879,1,5059917033101,4886293,10591685,16757774,0,Not Set
002708885,1,5059917140076,5198669,10591716,16757780,0,Not Set
002708892,1,5059917033224,4886305,10591692,16757777,0,Not Set
002708897,1,5059917140144,5198693,10591713,16757777,0,Not Set
002708898,1,5059917033286,4886355,10591717,16757777,0,Not Set
002708902,1,5059917140168,5198666,10591709,16757782,0,Not Set
002708904,1,5059917140182,5198682,10591718,16757782,0,Not Set
002708913,1,5059917033385,4886381,10591729,16757784,0,Not Set
002708914,1,5059917140236,5159504,10591726,16757785,0,Not Set
002708916,1,5059917033415,4886383,10591731,16757785,0,Not Set
002708920,1,5059917033446,4886385,10591730,16757786,0,Not Set
002708922,1,5059917140274,5159482,10591735,16757786,0,Not Set
